transaction_id,timestamp,source_account,destination_account,amount,transaction_type,location_id,latitude,longitude,case_id,fraud_type,operation_state,device_fingerprint
TXN-000154,2026-08-22T22:30:22Z,COLL-1129,MULE1-1130,234302.22,transfer,zone_b,22.5493,88.327,TRAIN-0010,investment_scam,distribution,fp_f4b9843272
TXN-000155,2026-08-22T22:30:48Z,COLL-1129,MULE1-1131,430568.11,transfer,zone_c,19.0698,72.8975,TRAIN-0010,investment_scam,distribution,fp_1678359e5b
TXN-000156,2026-08-22T22:31:14Z,COLL-1129,MULE1-1132,474618.66,transfer,zone_b,22.5255,88.3769,TRAIN-0010,investment_scam,distribution,fp_184912709c
TXN-000157,2026-08-22T22:31:40Z,COLL-1129,MULE1-1133,422135.37,transfer,zone_b,22.5936,88.345,TRAIN-0010,investment_scam,distribution,fp_a751ba4323
TXN-000158,2026-08-22T22:32:06Z,COLL-1129,MULE1-1134,398268.96,transfer,zone_b,22.5778,88.3232,TRAIN-0010,investment_scam,distribution,fp_a751ba4323
TXN-000159,2026-08-22T22:32:41Z,MULE1-1130,MULE2-1135,234302.22,transfer,zone_b,22.5874,88.3293,TRAIN-0010,investment_scam,layering,fp_66a73946bc
TXN-000160,2026-08-22T22:34:02Z,MULE1-1131,MULE2-1136,117053.9,transfer,zone_b,22.6206,88.3383,TRAIN-0010,investment_scam,layering,fp_3ff4cf0b8d
TXN-000161,2026-08-22T22:35:32Z,MULE1-1131,MULE2-1137,178185.36,transfer,zone_b,22.5371,88.333,TRAIN-0010,investment_scam,layering,fp_7c6eada5e6
TXN-000162,2026-08-22T22:37:08Z,MULE1-1131,MULE2-1138,135328.85,transfer,zone_b,22.5734,88.4018,TRAIN-0010,investment_scam,layering,fp_7c6eada5e6
TXN-000163,2026-08-22T22:38:21Z,MULE1-1132,MULE2-1139,474618.66,transfer,zone_b,22.5566,88.3927,TRAIN-0010,investment_scam,layering,fp_d581b2c31f
TXN-000164,2026-08-22T22:39:19Z,MULE1-1133,MULE2-1140,265025.05,transfer,zone_b,22.6063,88.3719,TRAIN-0010,investment_scam,layering,fp_f92e0109a7
TXN-000165,2026-08-22T22:41:03Z,MULE1-1133,MULE2-1141,157110.32,transfer,zone_b,22.5716,88.3288,TRAIN-0010,investment_scam,layering,fp_5ee713c957
TXN-000166,2026-08-22T22:42:11Z,MULE1-1134,MULE2-1142,127297.62,transfer,zone_b,22.5681,88.3461,TRAIN-0010,investment_scam,layering,fp_d8ce097de9
TXN-000167,2026-08-22T22:42:55Z,MULE1-1134,MULE2-1143,107653.33,transfer,zone_b,22.6207,88.3378,TRAIN-0010,investment_scam,layering,fp_64ef90a629
TXN-000168,2026-08-22T22:44:04Z,MULE1-1134,MULE2-1144,163318.02,transfer,zone_b,22.546,88.3915,TRAIN-0010,investment_scam,layering,fp_f4e1f40da4
TXN-000169,2026-08-22T22:45:59Z,MULE2-1135,HUB-1145,234302.22,transfer,zone_b,22.5699,88.4052,TRAIN-0010,investment_scam,consolidation,fp_e002587e47
TXN-000170,2026-08-22T22:47:08Z,MULE2-1136,HUB-1145,117053.9,transfer,zone_b,22.6214,88.3931,TRAIN-0010,investment_scam,consolidation,fp_163405e762
TXN-000171,2026-08-22T22:48:31Z,MULE2-1137,HUB-1145,178185.36,transfer,zone_b,22.6191,88.3265,TRAIN-0010,investment_scam,consolidation,fp_04e9ce46f5
TXN-000172,2026-08-22T22:49:03Z,MULE2-1138,HUB-1145,135328.85,transfer,zone_b,22.61,88.3579,TRAIN-0010,investment_scam,consolidation,fp_28fc4ae96c
TXN-000173,2026-08-22T22:49:24Z,MULE2-1139,HUB-1145,474618.66,transfer,zone_b,22.5948,88.3549,TRAIN-0010,investment_scam,consolidation,fp_1e084ee88d
TXN-000174,2026-08-22T22:49:53Z,MULE2-1140,HUB-1145,265025.05,transfer,zone_b,22.5695,88.4108,TRAIN-0010,investment_scam,consolidation,fp_2caa0b67f5
TXN-000175,2026-08-22T22:51:32Z,MULE2-1141,HUB-1145,157110.32,transfer,zone_b,22.5919,88.3789,TRAIN-0010,investment_scam,consolidation,fp_da184e761e
TXN-000176,2026-08-22T22:53:18Z,MULE2-1142,HUB-1145,127297.62,transfer,zone_b,22.6085,88.3519,TRAIN-0010,investment_scam,consolidation,fp_cf242a015a
TXN-000177,2026-08-22T22:54:58Z,MULE2-1143,HUB-1145,107653.33,transfer,zone_b,22.5945,88.3898,TRAIN-0010,investment_scam,consolidation,fp_b012257b34
TXN-000178,2026-08-22T22:56:37Z,MULE2-1144,HUB-1145,163318.02,transfer,zone_b,22.5294,88.377,TRAIN-0010,investment_scam,consolidation,fp_71626ceda5
TXN-000179,2026-08-22T16:30:04Z,VICTIM-1146,COLL-1150,10674.74,transfer,zone_b,22.5835,88.3522,TRAIN-0011,investment_scam,emerging,fp_14d8355a8b
TXN-000180,2026-08-22T16:35:10Z,VICTIM-1147,COLL-1150,101780.43,transfer,zone_b,22.5458,88.3777,TRAIN-0011,investment_scam,emerging,fp_e4eaebc1bd
TXN-000181,2026-08-22T14:39:03Z,VICTIM-1151,COLL-1157,337522.42,transfer,zone_a,28.6632,77.1885,TRAIN-0012,investment_scam,collection,fp_08f50bab20
TXN-000182,2026-08-22T14:42:25Z,VICTIM-1152,COLL-1157,240939.02,transfer,zone_a,28.5647,77.2455,TRAIN-0012,investment_scam,collection,fp_bb880d3dfb
TXN-000183,2026-08-22T14:42:50Z,VICTIM-1153,COLL-1157,162544.2,transfer,zone_a,28.6472,77.2493,TRAIN-0012,investment_scam,collection,fp_471e351c3c
TXN-000184,2026-08-22T14:44:47Z,VICTIM-1154,COLL-1157,430386.77,transfer,zone_a,28.5858,77.178,TRAIN-0012,investment_scam,collection,fp_b7df4fcd80
TXN-000185,2026-08-22T14:46:55Z,VICTIM-1155,COLL-1157,139647.65,transfer,zone_b,22.5854,88.4042,TRAIN-0012,investment_scam,collection,fp_7d5a3e1185
TXN-000186,2026-08-22T14:47:15Z,VICTIM-1156,COLL-1157,223111.96,transfer,zone_a,28.6428,77.1623,TRAIN-0012,investment_scam,collection,fp_a6a3e5987a
TXN-000187,2026-08-22T14:47:57Z,COLL-1157,MULE1-1158,489155.47,transfer,zone_b,22.5358,88.3678,TRAIN-0012,investment_scam,distribution,fp_72f1ee5f5f
TXN-000188,2026-08-22T14:48:39Z,COLL-1157,MULE1-1159,234239.2,transfer,zone_a,28.617,77.2503,TRAIN-0012,investment_scam,distribution,fp_72f1ee5f5f
TXN-000189,2026-08-22T14:49:21Z,COLL-1157,MULE1-1160,315599.91,transfer,zone_b,22.5483,88.3964,TRAIN-0012,investment_scam,distribution,fp_aa78f243ac
TXN-000190,2026-08-22T14:50:03Z,COLL-1157,MULE1-1161,495157.43,transfer,zone_a,28.6606,77.1885,TRAIN-0012,investment_scam,distribution,fp_aa78f243ac
TXN-000191,2026-08-22T14:50:32Z,MULE1-1158,MULE2-1162,280728.07,transfer,zone_b,22.5367,88.4106,TRAIN-0012,investment_scam,layering,fp_57c2f2b5a5
TXN-000192,2026-08-22T14:52:18Z,MULE1-1158,MULE2-1163,208427.4,transfer,zone_b,22.595,88.4119,TRAIN-0012,investment_scam,layering,fp_af5c5f55b6
TXN-000193,2026-08-22T14:53:46Z,MULE1-1159,MULE2-1164,75943.79,transfer,zone_b,22.535,88.3508,TRAIN-0012,investment_scam,layering,fp_c459c578cb
TXN-000194,2026-08-22T14:55:41Z,MULE1-1159,MULE2-1165,113215.65,transfer,zone_b,22.5898,88.3724,TRAIN-0012,investment_scam,layering,fp_c459c578cb
TXN-000195,2026-08-22T14:57:22Z,MULE1-1159,MULE2-1166,45079.76,transfer,zone_b,22.6166,88.3247,TRAIN-0012,investment_scam,layering,fp_c459c578cb
TXN-000196,2026-08-22T14:59:01Z,MULE1-1160,MULE2-1167,315599.91,transfer,zone_b,22.611,88.37,TRAIN-0012,investment_scam,layering,fp_15a8185c5d
TXN-000197,2026-08-22T15:00:50Z,MULE1-1161,MULE2-1168,136936.4,transfer,zone_b,22.5528,88.3547,TRAIN-0012,investment_scam,layering,fp_7cff7cefe4
TXN-000198,2026-08-22T15:01:27Z,MULE1-1161,MULE2-1169,106914.92,transfer,zone_b,22.5271,88.3176,TRAIN-0012,investment_scam,layering,fp_7cff7cefe4
TXN-000199,2026-08-22T15:02:50Z,MULE1-1161,MULE2-1170,251306.11,transfer,zone_b,22.5342,88.3374,TRAIN-0012,investment_scam,layering,fp_7cff7cefe4
TXN-000200,2026-08-22T15:03:59Z,MULE2-1162,HUB-1171,280728.07,transfer,zone_b,22.568,88.3809,TRAIN-0012,investment_scam,consolidation,fp_57b2996f35
TXN-000201,2026-08-22T15:05:48Z,MULE2-1163,HUB-1173,208427.4,transfer,zone_b,22.6172,88.3558,TRAIN-0012,investment_scam,consolidation,fp_c185457022
TXN-000202,2026-08-22T15:07:41Z,MULE2-1164,HUB-1173,75943.79,transfer,zone_b,22.5381,88.3554,TRAIN-0012,investment_scam,consolidation,fp_6a65532b5b
TXN-000203,2026-08-22T15:09:03Z,MULE2-1165,HUB-1171,113215.65,transfer,zone_b,22.5842,88.4078,TRAIN-0012,investment_scam,consolidation,fp_0605a0ec82
TXN-000204,2026-08-22T15:09:27Z,MULE2-1166,HUB-1172,45079.76,transfer,zone_b,22.5916,88.3356,TRAIN-0012,investment_scam,consolidation,fp_f3e5f7638e
TXN-000205,2026-08-22T15:10:17Z,MULE2-1167,HUB-1172,315599.91,transfer,zone_b,22.6081,88.3238,TRAIN-0012,investment_scam,consolidation,fp_4776febf17
TXN-000206,2026-08-22T15:11:24Z,MULE2-1168,HUB-1173,136936.4,transfer,zone_b,22.577,88.4117,TRAIN-0012,investment_scam,consolidation,fp_e79dc1243a
TXN-000207,2026-08-22T15:11:51Z,MULE2-1169,HUB-1172,106914.92,transfer,zone_b,22.5624,88.3329,TRAIN-0012,investment_scam,consolidation,fp_200348beaa
TXN-000208,2026-08-22T15:13:09Z,MULE2-1170,HUB-1171,251306.11,transfer,zone_b,22.5318,88.3351,TRAIN-0012,investment_scam,consolidation,fp_e1cd100dc7
TXN-000209,2026-08-22T15:15:00Z,HUB-1172,CASHOUT-1174,467594.59,transfer,zone_b,22.5823,88.316,TRAIN-0012,investment_scam,cashout_prep,fp_d1c19fcf3a
TXN-000210,2026-08-22T15:16:12Z,HUB-1173,CASHOUT-1175,421307.59,transfer,zone_b,22.547,88.3265,TRAIN-0012,investment_scam,cashout_prep,fp_aac149478e
TXN-000211,2026-08-22T15:17:54Z,HUB-1171,CASHOUT-1176,645249.83,transfer,zone_b,22.5431,88.3969,TRAIN-0012,investment_scam,cashout_prep,fp_d66eccd620
TXN-000212,2026-08-22T08:24:01Z,VICTIM-1177,COLL-1180,293096.96,transfer,zone_a,28.5655,77.1855,TRAIN-0013,investment_scam,collection,fp_3258353448
TXN-000213,2026-08-22T08:25:05Z,VICTIM-1178,COLL-1180,409331.22,transfer,zone_a,28.6165,77.2336,TRAIN-0013,investment_scam,collection,fp_c9536a78ea
TXN-000214,2026-08-22T08:29:08Z,VICTIM-1179,COLL-1180,99466.86,transfer,zone_a,28.6417,77.2103,TRAIN-0013,investment_scam,collection,fp_e1eb0ff51a
TXN-000215,2026-08-22T08:30:46Z,COLL-1180,MULE1-1181,456159.69,transfer,zone_b,22.5953,88.4048,TRAIN-0013,investment_scam,distribution,fp_1fc6729979
TXN-000216,2026-08-22T08:32:24Z,COLL-1180,MULE1-1182,345735.34,transfer,zone_a,28.6097,77.2554,TRAIN-0013,investment_scam,distribution,fp_4b0ce86e48
TXN-000217,2026-08-22T08:33:35Z,MULE1-1181,MULE2-1183,456159.69,transfer,zone_b,22.5652,88.3247,TRAIN-0013,investment_scam,layering,fp_bf9d15257b
TXN-000218,2026-08-22T08:35:12Z,MULE1-1182,MULE2-1184,190088.46,transfer,zone_b,22.5374,88.3265,TRAIN-0013,investment_scam,layering,fp_ad410d6031
TXN-000219,2026-08-22T08:36:51Z,MULE1-1182,MULE2-1185,77331.28,transfer,zone_b,22.5859,88.3687,TRAIN-0013,investment_scam,layering,fp_ad410d6031
TXN-000220,2026-08-22T08:37:52Z,MULE1-1182,MULE2-1186,78315.6,transfer,zone_b,22.5607,88.3736,TRAIN-0013,investment_scam,layering,fp_10e0a0c5ce
TXN-000221,2026-08-22T08:39:16Z,MULE2-1183,HUB-1188,456159.69,transfer,zone_b,22.5831,88.3238,TRAIN-0013,investment_scam,consolidation,fp_83796aebec
TXN-000222,2026-08-22T08:40:59Z,MULE2-1184,HUB-1187,190088.46,transfer,zone_b,22.5877,88.3908,TRAIN-0013,investment_scam,consolidation,fp_c76a3a4a9d
TXN-000223,2026-08-22T08:42:14Z,MULE2-1185,HUB-1187,77331.28,transfer,zone_b,22.5678,88.3367,TRAIN-0013,investment_scam,consolidation,fp_437537011c
TXN-000224,2026-08-22T08:43:32Z,MULE2-1186,HUB-1188,78315.6,transfer,zone_b,22.5625,88.3869,TRAIN-0013,investment_scam,consolidation,fp_e72554b06d
TXN-000225,2026-08-22T14:25:36Z,VICTIM-1189,COLL-1194,385065.04,transfer,zone_b,22.6194,88.3739,TRAIN-0014,investment_scam,collection,fp_f93caa733d
TXN-000226,2026-08-22T14:28:36Z,VICTIM-1190,COLL-1194,217691.09,transfer,zone_b,22.5804,88.3352,TRAIN-0014,investment_scam,collection,fp_531e5bc27a
TXN-000227,2026-08-22T14:32:42Z,VICTIM-1191,COLL-1194,108551.95,transfer,zone_b,22.6073,88.3489,TRAIN-0014,investment_scam,collection,fp_dd522f6d85
TXN-000228,2026-08-22T14:37:26Z,VICTIM-1192,COLL-1194,76991.44,transfer,zone_a,28.5754,77.1869,TRAIN-0014,investment_scam,collection,fp_dc09ed8cd9
TXN-000229,2026-08-22T14:39:21Z,VICTIM-1193,COLL-1194,480481.08,transfer,zone_a,28.6484,77.2565,TRAIN-0014,investment_scam,collection,fp_c9aadbf4b0
TXN-000230,2026-08-22T14:41:09Z,COLL-1194,MULE1-1195,620723.05,transfer,zone_a,28.5668,77.1863,TRAIN-0014,investment_scam,distribution,fp_e6acba606b
TXN-000231,2026-08-22T14:42:57Z,COLL-1194,MULE1-1196,648057.55,transfer,zone_a,28.6561,77.1941,TRAIN-0014,investment_scam,distribution,fp_e6acba606b
TXN-000232,2026-08-22T10:10:25Z,VICTIM-1197,COLL-1202,254140.61,transfer,zone_b,22.5498,88.3801,TRAIN-0015,investment_scam,collection,fp_9f76248ac1
TXN-000233,2026-08-22T10:14:33Z,VICTIM-1198,COLL-1202,120834.17,transfer,zone_a,28.6053,77.1806,TRAIN-0015,investment_scam,collection,fp_ef6e3d9d47
TXN-000234,2026-08-22T10:18:55Z,VICTIM-1199,COLL-1202,190236.82,transfer,zone_b,22.5571,88.325,TRAIN-0015,investment_scam,collection,fp_aa044a49c3
TXN-000235,2026-08-22T10:23:04Z,VICTIM-1200,COLL-1202,195972.3,transfer,zone_a,28.5684,77.1985,TRAIN-0015,investment_scam,collection,fp_0b596c1b3a
TXN-000236,2026-08-22T10:23:32Z,VICTIM-1201,COLL-1202,473633.34,transfer,zone_b,22.543,88.4084,TRAIN-0015,investment_scam,collection,fp_29abba8964
TXN-000237,2026-08-22T19:05:43Z,VICTIM-1203,COLL-1206,301425.61,transfer,zone_b,22.5686,88.3217,TRAIN-0016,investment_scam,collection,fp_46dcf1d3e9
TXN-000238,2026-08-22T19:08:23Z,VICTIM-1204,COLL-1206,350621.68,transfer,zone_b,22.5799,88.3848,TRAIN-0016,investment_scam,collection,fp_0dd4848582
TXN-000239,2026-08-22T19:11:56Z,VICTIM-1205,COLL-1206,209375.23,transfer,zone_b,22.5341,88.316,TRAIN-0016,investment_scam,collection,fp_54c762d245
TXN-000240,2026-08-22T16:33:39Z,VICTIM-1207,COLL-1213,285783.14,transfer,zone_a,28.599,77.2548,TRAIN-0017,investment_scam,collection,fp_b437d05421
TXN-000241,2026-08-22T16:34:54Z,VICTIM-1208,COLL-1213,228095.01,transfer,zone_b,22.5329,88.3395,TRAIN-0017,investment_scam,collection,fp_2db2b9a2b6
TXN-000242,2026-08-22T16:36:22Z,VICTIM-1209,COLL-1213,189623.55,transfer,zone_b,22.5986,88.3795,TRAIN-0017,investment_scam,collection,fp_75e00f940b
TXN-000243,2026-08-22T16:37:52Z,VICTIM-1210,COLL-1213,202780.98,transfer,zone_a,28.6103,77.2154,TRAIN-0017,investment_scam,collection,fp_71cb861597
TXN-000244,2026-08-22T16:42:48Z,VICTIM-1211,COLL-1213,199880.88,transfer,zone_a,28.632,77.2472,TRAIN-0017,investment_scam,collection,fp_0a0e371a7a
TXN-000245,2026-08-22T16:45:33Z,VICTIM-1212,COLL-1213,125659.72,transfer,zone_a,28.579,77.1658,TRAIN-0017,investment_scam,collection,fp_0f86507a02
TXN-000246,2026-08-22T16:46:52Z,COLL-1213,MULE1-1214,281818.23,transfer,zone_a,28.5677,77.1959,TRAIN-0017,investment_scam,distribution,fp_ef5d1fd4ea
TXN-000247,2026-08-22T16:48:11Z,COLL-1213,MULE1-1215,322904.5,transfer,zone_a,28.5716,77.2454,TRAIN-0017,investment_scam,distribution,fp_b406f80bac
TXN-000248,2026-08-22T16:49:30Z,COLL-1213,MULE1-1216,271863.21,transfer,zone_b,22.5841,88.3646,TRAIN-0017,investment_scam,distribution,fp_896ce13bdd
TXN-000249,2026-08-22T16:50:49Z,COLL-1213,MULE1-1217,212211.43,transfer,zone_a,28.6219,77.2544,TRAIN-0017,investment_scam,distribution,fp_896ce13bdd
TXN-000250,2026-08-22T16:52:08Z,COLL-1213,MULE1-1218,143025.92,transfer,zone_b,22.5676,88.3949,TRAIN-0017,investment_scam,distribution,fp_896ce13bdd
TXN-000251,2026-08-22T16:34:21Z,VICTIM-1219,COLL-1221,340757.19,transfer,zone_c,19.0633,72.856,TRAIN-0018,investment_scam,collection,fp_64c1d9add6
TXN-000252,2026-08-22T16:37:50Z,VICTIM-1220,COLL-1221,67613.96,transfer,zone_c,19.0939,72.8329,TRAIN-0018,investment_scam,collection,fp_cde4a879d5
TXN-000253,2026-08-22T16:38:46Z,COLL-1221,MULE1-1222,98812.36,transfer,zone_c,19.0984,72.8934,TRAIN-0018,investment_scam,distribution,fp_4720991782
TXN-000254,2026-08-22T16:39:42Z,COLL-1221,MULE1-1223,103805.1,transfer,zone_b,22.5559,88.3722,TRAIN-0018,investment_scam,distribution,fp_4720991782
TXN-000255,2026-08-22T16:40:38Z,COLL-1221,MULE1-1224,205753.68,transfer,zone_b,22.6143,88.3449,TRAIN-0018,investment_scam,distribution,fp_4720991782
TXN-000256,2026-08-22T16:41:08Z,MULE1-1222,MULE2-1225,37176.4,transfer,zone_b,22.5536,88.3516,TRAIN-0018,investment_scam,layering,fp_83d592ff97
TXN-000257,2026-08-22T16:42:10Z,MULE1-1222,MULE2-1226,27668.2,transfer,zone_b,22.6039,88.3809,TRAIN-0018,investment_scam,layering,fp_83d592ff97
TXN-000258,2026-08-22T16:44:04Z,MULE1-1222,MULE2-1227,33967.77,transfer,zone_b,22.6223,88.4051,TRAIN-0018,investment_scam,layering,fp_fa88b909a1
TXN-000259,2026-08-22T16:45:18Z,MULE1-1223,MULE2-1228,103805.1,transfer,zone_b,22.5734,88.3157,TRAIN-0018,investment_scam,layering,fp_e1f5af22e6
TXN-000260,2026-08-22T16:47:16Z,MULE1-1224,MULE2-1229,100373.65,transfer,zone_b,22.5712,88.3366,TRAIN-0018,investment_scam,layering,fp_d28bad8cc6
TXN-000261,2026-08-22T16:47:53Z,MULE1-1224,MULE2-1230,105380.03,transfer,zone_b,22.5381,88.3435,TRAIN-0018,investment_scam,layering,fp_eb28ade85c
TXN-000262,2026-08-22T13:45:01Z,VICTIM-1231,COLL-1237,119413.74,transfer,zone_b,22.5837,88.3891,TRAIN-0019,investment_scam,collection,fp_251cbd7569
TXN-000263,2026-08-22T13:48:50Z,VICTIM-1232,COLL-1237,131380.69,transfer,zone_b,22.576,88.3448,TRAIN-0019,investment_scam,collection,fp_863c65f1e2
TXN-000264,2026-08-22T13:52:50Z,VICTIM-1233,COLL-1237,361780.54,transfer,zone_b,22.5594,88.4086,TRAIN-0019,investment_scam,collection,fp_2f53f481af
TXN-000265,2026-08-22T13:56:35Z,VICTIM-1234,COLL-1237,331133.22,transfer,zone_b,22.5995,88.3917,TRAIN-0019,investment_scam,collection,fp_09544f541e
TXN-000266,2026-08-22T14:00:52Z,VICTIM-1235,COLL-1237,456195.19,transfer,zone_b,22.6192,88.3956,TRAIN-0019,investment_scam,collection,fp_ede55f0de8
TXN-000267,2026-08-22T14:02:02Z,VICTIM-1236,COLL-1237,374532.35,transfer,zone_b,22.5278,88.362,TRAIN-0019,investment_scam,collection,fp_6ca1f5eb94
TXN-000268,2026-08-22T14:02:58Z,COLL-1237,MULE1-1238,429750.49,transfer,zone_b,22.5989,88.3412,TRAIN-0019,investment_scam,distribution,fp_1d24248bb9
TXN-000269,2026-08-22T14:03:54Z,COLL-1237,MULE1-1239,245569.68,transfer,zone_b,22.6057,88.3231,TRAIN-0019,investment_scam,distribution,fp_1d24248bb9
TXN-000270,2026-08-22T14:04:50Z,COLL-1237,MULE1-1240,548483.18,transfer,zone_b,22.6043,88.4024,TRAIN-0019,investment_scam,distribution,fp_1d24248bb9
TXN-000271,2026-08-22T14:05:46Z,COLL-1237,MULE1-1241,550632.37,transfer,zone_b,22.5641,88.3535,TRAIN-0019,investment_scam,distribution,fp_99c2ee52c6
TXN-000272,2026-08-22T14:06:53Z,MULE1-1238,MULE2-1242,141774.87,transfer,zone_b,22.5451,88.3458,TRAIN-0019,investment_scam,layering,fp_47a8507fb7
TXN-000273,2026-08-22T14:07:25Z,MULE1-1238,MULE2-1243,287975.62,transfer,zone_b,22.6065,88.3789,TRAIN-0019,investment_scam,layering,fp_47a8507fb7
TXN-000274,2026-08-22T14:08:21Z,MULE1-1239,MULE2-1244,245569.68,transfer,zone_b,22.6143,88.3611,TRAIN-0019,investment_scam,layering,fp_5e0eff609d
TXN-000275,2026-08-22T14:09:41Z,MULE1-1240,MULE2-1245,548483.18,transfer,zone_b,22.5675,88.3144,TRAIN-0019,investment_scam,layering,fp_61545f3b63
TXN-000276,2026-08-22T14:10:28Z,MULE1-1241,MULE2-1246,550632.37,transfer,zone_b,22.6061,88.3688,TRAIN-0019,investment_scam,layering,fp_7b5b5c2e7f
TXN-000277,2026-08-22T10:21:39Z,VICTIM-1247,COLL-1252,99886.05,transfer,zone_b,22.5841,88.338,TRAIN-0020,investment_scam,collection,fp_69bf61db72
TXN-000278,2026-08-22T10:25:12Z,VICTIM-1248,COLL-1252,457316.1,transfer,zone_b,22.589,88.3225,TRAIN-0020,investment_scam,collection,fp_99754166f8
TXN-000279,2026-08-22T10:28:16Z,VICTIM-1249,COLL-1252,318532.57,transfer,zone_b,22.6179,88.3683,TRAIN-0020,investment_scam,collection,fp_a193f10e8e
TXN-000280,2026-08-22T10:32:35Z,VICTIM-1250,COLL-1252,57395.91,transfer,zone_b,22.5616,88.3609,TRAIN-0020,investment_scam,collection,fp_51715c9120
TXN-000281,2026-08-22T10:35:53Z,VICTIM-1251,COLL-1252,281919.08,transfer,zone_b,22.548,88.3155,TRAIN-0020,investment_scam,collection,fp_dfb5cab84b
TXN-000282,2026-08-22T10:37:33Z,COLL-1252,MULE1-1253,494034.52,transfer,zone_b,22.5998,88.3874,TRAIN-0020,investment_scam,distribution,fp_48841bbe64
TXN-000283,2026-08-22T10:39:13Z,COLL-1252,MULE1-1254,721015.19,transfer,zone_b,22.5359,88.3491,TRAIN-0020,investment_scam,distribution,fp_48841bbe64
TXN-000284,2026-08-22T12:03:37Z,VICTIM-1255,COLL-1260,182049.16,transfer,zone_c,19.0617,72.9058,TRAIN-0021,investment_scam,collection,fp_6684be7123
TXN-000285,2026-08-22T12:06:26Z,VICTIM-1256,COLL-1260,69712.82,transfer,zone_c,19.0384,72.8645,TRAIN-0021,investment_scam,collection,fp_3bc84c75a0
TXN-000286,2026-08-22T12:09:50Z,VICTIM-1257,COLL-1260,139761.43,transfer,zone_c,19.1155,72.8664,TRAIN-0021,investment_scam,collection,fp_dcd35d348b
TXN-000287,2026-08-22T12:11:25Z,VICTIM-1258,COLL-1260,68857.67,transfer,zone_c,19.0952,72.8644,TRAIN-0021,investment_scam,collection,fp_b280aed264
TXN-000288,2026-08-22T12:15:50Z,VICTIM-1259,COLL-1260,470016.94,transfer,zone_c,19.1061,72.9004,TRAIN-0021,investment_scam,collection,fp_a7a1fbc881
TXN-000289,2026-08-22T12:16:33Z,COLL-1260,MULE1-1261,356941.57,transfer,zone_c,19.0581,72.8357,TRAIN-0021,investment_scam,distribution,fp_b6a4b3f66b
TXN-000290,2026-08-22T12:17:16Z,COLL-1260,MULE1-1262,573456.46,transfer,zone_c,19.0566,72.888,TRAIN-0021,investment_scam,distribution,fp_1a4c0f948d
TXN-000291,2026-08-22T12:18:33Z,MULE1-1261,MULE2-1263,147746.28,transfer,zone_b,22.5268,88.4009,TRAIN-0021,investment_scam,layering,fp_70f3cd97e3
TXN-000292,2026-08-22T12:19:38Z,MULE1-1261,MULE2-1264,209195.29,transfer,zone_b,22.5841,88.3574,TRAIN-0021,investment_scam,layering,fp_70f3cd97e3
TXN-000293,2026-08-22T12:21:19Z,MULE1-1262,MULE2-1265,242288.83,transfer,zone_b,22.5632,88.3652,TRAIN-0021,investment_scam,layering,fp_a35f6f731d
TXN-000294,2026-08-22T12:23:14Z,MULE1-1262,MULE2-1266,237030.13,transfer,zone_b,22.5905,88.4092,TRAIN-0021,investment_scam,layering,fp_d8f16516c9
TXN-000295,2026-08-22T12:23:52Z,MULE1-1262,MULE2-1267,94137.49,transfer,zone_b,22.6075,88.3817,TRAIN-0021,investment_scam,layering,fp_d8f16516c9
TXN-000296,2026-08-22T12:24:28Z,MULE2-1263,HUB-1268,147746.28,transfer,zone_b,22.5293,88.3918,TRAIN-0021,investment_scam,consolidation,fp_de0d4b76e6
TXN-000297,2026-08-22T12:25:34Z,MULE2-1264,HUB-1269,209195.29,transfer,zone_b,22.5609,88.3706,TRAIN-0021,investment_scam,consolidation,fp_f94efd3876
TXN-000298,2026-08-22T12:27:20Z,MULE2-1265,HUB-1268,242288.83,transfer,zone_b,22.5676,88.351,TRAIN-0021,investment_scam,consolidation,fp_ae9a74cf2b
TXN-000299,2026-08-22T12:29:17Z,MULE2-1266,HUB-1269,237030.13,transfer,zone_b,22.5303,88.3277,TRAIN-0021,investment_scam,consolidation,fp_afa2b9605a
TXN-000300,2026-08-22T12:30:27Z,MULE2-1267,HUB-1269,94137.49,transfer,zone_b,22.554,88.3418,TRAIN-0021,investment_scam,consolidation,fp_e1cc314aad
TXN-000301,2026-08-22T21:07:51Z,VICTIM-1270,COLL-1273,178509.59,transfer,zone_b,22.6125,88.3584,TRAIN-0022,investment_scam,collection,fp_9fa03cbe3e
TXN-000302,2026-08-22T21:08:35Z,VICTIM-1271,COLL-1273,462415.51,transfer,zone_b,22.5894,88.3849,TRAIN-0022,investment_scam,collection,fp_0818b77b7c
TXN-000303,2026-08-22T21:13:16Z,VICTIM-1272,COLL-1273,271040.09,transfer,zone_b,22.6117,88.399,TRAIN-0022,investment_scam,collection,fp_449011fb61
TXN-000304,2026-08-22T12:29:05Z,VICTIM-1274,COLL-1279,212403.44,transfer,zone_a,28.6408,77.2413,TRAIN-0023,investment_scam,collection,fp_7ee74a71c6
TXN-000305,2026-08-22T12:29:42Z,VICTIM-1275,COLL-1279,307524.83,transfer,zone_b,22.6198,88.3781,TRAIN-0023,investment_scam,collection,fp_1e194d7a01
